Name,total_score,mae_task1,mae_task2,mae_combined,candidate_no,DROP_COLUMNS,NORMALIZATIONS,HIDDEN_LAYERS,iterations,solver,lr_init,momentum,lr
Candidat_692104,100,1.521860488,1.454696878,2.976557366,692104,['User_ID'],Standard,"[4, 4, 4]",2000,sgd,0.0005,0.99,constant
Candidat_692105,100,1.521860488,1.454696878,2.976557366,692105,['User_ID'],Standard,"[4, 4, 4]",2000,sgd,0.0005,0.99,invscaling
Candidat_692106,100,1.521860488,1.454696878,2.976557366,692106,['User_ID'],Standard,"[4, 4, 4]",2000,sgd,0.0005,0.99,adaptive
Candidat_692107,100,1.521860488,1.454696878,2.976557366,692107,['User_ID'],Standard,"[4, 4, 4]",2000,sgd,0.0005,0.95,constant
Candidat_692108,100,1.521860488,1.454696878,2.976557366,692108,['User_ID'],Standard,"[4, 4, 4]",2000,sgd,0.0005,0.95,invscaling
Candidat_692111,100,1.521860488,1.454696878,2.976557366,692111,['User_ID'],Standard,"[4, 4, 4]",2000,sgd,0.0005,0.9,invscaling
Candidat_692112,100,1.521860488,1.454696878,2.976557366,692112,['User_ID'],Standard,"[4, 4, 4]",2000,sgd,0.0005,0.9,adaptive
Candidat_692113,100,1.521860488,1.454696878,2.976557366,692113,['User_ID'],Standard,"[4, 4, 4]",2000,sgd,0.0005,0.85,constant
Candidat_692114,100,1.521860488,1.454696878,2.976557366,692114,['User_ID'],Standard,"[4, 4, 4]",2000,sgd,0.0005,0.85,invscaling
Candidat_692115,100,1.521860488,1.454696878,2.976557366,692115,['User_ID'],Standard,"[4, 4, 4]",2000,sgd,0.0005,0.85,adaptive
Candidat_692110,100,1.521860488,1.454696878,2.976557366,692110,['User_ID'],Standard,"[4, 4, 4]",2000,sgd,0.0005,0.9,constant
Candidat_864304,100,1.326910352,1.65182709,2.978737442,864304,['User_ID'],MinMax,"[8, 64, 16]",2000,sgd,0.0005,0.99,constant
Candidat_864301,100,1.326910352,1.65182709,2.978737442,864301,['User_ID'],MinMax,"[8, 64, 16]",2000,sgd,0.0005,1,constant
Candidat_864302,100,1.326910352,1.65182709,2.978737442,864302,['User_ID'],MinMax,"[8, 64, 16]",2000,sgd,0.0005,1,invscaling
Candidat_864303,100,1.326910352,1.65182709,2.978737442,864303,['User_ID'],MinMax,"[8, 64, 16]",2000,sgd,0.0005,1,adaptive
Candidat_864305,100,1.326910352,1.65182709,2.978737442,864305,['User_ID'],MinMax,"[8, 64, 16]",2000,sgd,0.0005,0.99,invscaling
Candidat_864307,100,1.326910352,1.65182709,2.978737442,864307,['User_ID'],MinMax,"[8, 64, 16]",2000,sgd,0.0005,0.95,constant
Candidat_864309,100,1.326910352,1.65182709,2.978737442,864309,['User_ID'],MinMax,"[8, 64, 16]",2000,sgd,0.0005,0.95,adaptive
Candidat_864310,100,1.326910352,1.65182709,2.978737442,864310,['User_ID'],MinMax,"[8, 64, 16]",2000,sgd,0.0005,0.9,constant
Candidat_864311,100,1.326910352,1.65182709,2.978737442,864311,['User_ID'],MinMax,"[8, 64, 16]",2000,sgd,0.0005,0.9,invscaling
Candidat_864312,100,1.326910352,1.65182709,2.978737442,864312,['User_ID'],MinMax,"[8, 64, 16]",2000,sgd,0.0005,0.9,adaptive
Candidat_864313,100,1.326910352,1.65182709,2.978737442,864313,['User_ID'],MinMax,"[8, 64, 16]",2000,sgd,0.0005,0.85,constant
Candidat_864314,100,1.326910352,1.65182709,2.978737442,864314,['User_ID'],MinMax,"[8, 64, 16]",2000,sgd,0.0005,0.85,invscaling
Candidat_864315,100,1.326910352,1.65182709,2.978737442,864315,['User_ID'],MinMax,"[8, 64, 16]",2000,sgd,0.0005,0.85,adaptive
Candidat_864308,100,1.326910352,1.65182709,2.978737442,864308,['User_ID'],MinMax,"[8, 64, 16]",2000,sgd,0.0005,0.95,invscaling
Candidat_864306,100,1.326910352,1.65182709,2.978737442,864306,['User_ID'],MinMax,"[8, 64, 16]",2000,sgd,0.0005,0.99,adaptive
Candidat_679525,100,1.385232185,1.594496047,2.979728233,679525,['User_ID'],Standard,"[16, 4]",2000,sgd,0.0001,0.9,constant
Candidat_679516,100,1.385232185,1.594496047,2.979728233,679516,['User_ID'],Standard,"[16, 4]",2000,sgd,0.0001,1,constant
Candidat_679517,100,1.385232185,1.594496047,2.979728233,679517,['User_ID'],Standard,"[16, 4]",2000,sgd,0.0001,1,invscaling
Candidat_679518,100,1.385232185,1.594496047,2.979728233,679518,['User_ID'],Standard,"[16, 4]",2000,sgd,0.0001,1,adaptive
Candidat_679519,100,1.385232185,1.594496047,2.979728233,679519,['User_ID'],Standard,"[16, 4]",2000,sgd,0.0001,0.99,constant
Candidat_679520,100,1.385232185,1.594496047,2.979728233,679520,['User_ID'],Standard,"[16, 4]",2000,sgd,0.0001,0.99,invscaling
Candidat_679521,100,1.385232185,1.594496047,2.979728233,679521,['User_ID'],Standard,"[16, 4]",2000,sgd,0.0001,0.99,adaptive
Candidat_679522,100,1.385232185,1.594496047,2.979728233,679522,['User_ID'],Standard,"[16, 4]",2000,sgd,0.0001,0.95,constant
Candidat_679523,100,1.385232185,1.594496047,2.979728233,679523,['User_ID'],Standard,"[16, 4]",2000,sgd,0.0001,0.95,invscaling
Candidat_679524,100,1.385232185,1.594496047,2.979728233,679524,['User_ID'],Standard,"[16, 4]",2000,sgd,0.0001,0.95,adaptive
Candidat_679527,100,1.385232185,1.594496047,2.979728233,679527,['User_ID'],Standard,"[16, 4]",2000,sgd,0.0001,0.9,adaptive
Candidat_679528,100,1.385232185,1.594496047,2.979728233,679528,['User_ID'],Standard,"[16, 4]",2000,sgd,0.0001,0.85,constant
Candidat_679529,100,1.385232185,1.594496047,2.979728233,679529,['User_ID'],Standard,"[16, 4]",2000,sgd,0.0001,0.85,invscaling
Candidat_679530,100,1.385232185,1.594496047,2.979728233,679530,['User_ID'],Standard,"[16, 4]",2000,sgd,0.0001,0.85,adaptive
Candidat_679526,100,1.385232185,1.594496047,2.979728233,679526,['User_ID'],Standard,"[16, 4]",2000,sgd,0.0001,0.9,invscaling
Candidat_702197,100,1.553933522,1.433516944,2.987450466,702197,['User_ID'],Standard,"[4, 16, 16]",2000,sgd,0.0001,1,invscaling
Candidat_702198,100,1.553933522,1.433516944,2.987450466,702198,['User_ID'],Standard,"[4, 16, 16]",2000,sgd,0.0001,1,adaptive
Candidat_702196,100,1.553933522,1.433516944,2.987450466,702196,['User_ID'],Standard,"[4, 16, 16]",2000,sgd,0.0001,1,constant
Candidat_702199,100,1.553933522,1.433516944,2.987450466,702199,['User_ID'],Standard,"[4, 16, 16]",2000,sgd,0.0001,0.99,constant
Candidat_702200,100,1.553933522,1.433516944,2.987450466,702200,['User_ID'],Standard,"[4, 16, 16]",2000,sgd,0.0001,0.99,invscaling
Candidat_702201,100,1.553933522,1.433516944,2.987450466,702201,['User_ID'],Standard,"[4, 16, 16]",2000,sgd,0.0001,0.99,adaptive
Candidat_702202,100,1.553933522,1.433516944,2.987450466,702202,['User_ID'],Standard,"[4, 16, 16]",2000,sgd,0.0001,0.95,constant
Candidat_702203,100,1.553933522,1.433516944,2.987450466,702203,['User_ID'],Standard,"[4, 16, 16]",2000,sgd,0.0001,0.95,invscaling
Candidat_702204,100,1.553933522,1.433516944,2.987450466,702204,['User_ID'],Standard,"[4, 16, 16]",2000,sgd,0.0001,0.95,adaptive
Candidat_702205,100,1.553933522,1.433516944,2.987450466,702205,['User_ID'],Standard,"[4, 16, 16]",2000,sgd,0.0001,0.9,constant
Candidat_702206,100,1.553933522,1.433516944,2.987450466,702206,['User_ID'],Standard,"[4, 16, 16]",2000,sgd,0.0001,0.9,invscaling
Candidat_702207,100,1.553933522,1.433516944,2.987450466,702207,['User_ID'],Standard,"[4, 16, 16]",2000,sgd,0.0001,0.9,adaptive
Candidat_702208,100,1.553933522,1.433516944,2.987450466,702208,['User_ID'],Standard,"[4, 16, 16]",2000,sgd,0.0001,0.85,constant
Candidat_702209,100,1.553933522,1.433516944,2.987450466,702209,['User_ID'],Standard,"[4, 16, 16]",2000,sgd,0.0001,0.85,invscaling
Candidat_702210,100,1.553933522,1.433516944,2.987450466,702210,['User_ID'],Standard,"[4, 16, 16]",2000,sgd,0.0001,0.85,adaptive
Candidat_851724,100,1.574790364,1.413986476,2.98877684,851724,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.0001,0.95,adaptive
Candidat_851723,100,1.574790364,1.413986476,2.98877684,851723,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.0001,0.95,invscaling
Candidat_851716,100,1.574790364,1.413986476,2.98877684,851716,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.0001,1,constant
Candidat_851717,100,1.574790364,1.413986476,2.98877684,851717,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.0001,1,invscaling
Candidat_851718,100,1.574790364,1.413986476,2.98877684,851718,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.0001,1,adaptive
Candidat_851719,100,1.574790364,1.413986476,2.98877684,851719,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.0001,0.99,constant
Candidat_851720,100,1.574790364,1.413986476,2.98877684,851720,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.0001,0.99,invscaling
Candidat_851721,100,1.574790364,1.413986476,2.98877684,851721,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.0001,0.99,adaptive
Candidat_851722,100,1.574790364,1.413986476,2.98877684,851722,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.0001,0.95,constant
Candidat_851725,100,1.574790364,1.413986476,2.98877684,851725,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.0001,0.9,constant
Candidat_851728,100,1.574790364,1.413986476,2.98877684,851728,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.0001,0.85,constant
Candidat_851729,100,1.574790364,1.413986476,2.98877684,851729,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.0001,0.85,invscaling
Candidat_851730,100,1.574790364,1.413986476,2.98877684,851730,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.0001,0.85,adaptive
Candidat_851726,100,1.574790364,1.413986476,2.98877684,851726,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.0001,0.9,invscaling
Candidat_851727,100,1.574790364,1.413986476,2.98877684,851727,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.0001,0.9,adaptive
Candidat_860071,100,1.364118758,1.633439232,2.99755799,860071,['User_ID'],MinMax,"[8, 32, 16]",2000,sgd,0.005,1,constant
Candidat_860072,100,1.364118758,1.633439232,2.99755799,860072,['User_ID'],MinMax,"[8, 32, 16]",2000,sgd,0.005,1,invscaling
Candidat_860073,100,1.364118758,1.633439232,2.99755799,860073,['User_ID'],MinMax,"[8, 32, 16]",2000,sgd,0.005,1,adaptive
Candidat_860074,100,1.364118758,1.633439232,2.99755799,860074,['User_ID'],MinMax,"[8, 32, 16]",2000,sgd,0.005,0.99,constant
Candidat_860075,100,1.364118758,1.633439232,2.99755799,860075,['User_ID'],MinMax,"[8, 32, 16]",2000,sgd,0.005,0.99,invscaling
Candidat_860076,100,1.364118758,1.633439232,2.99755799,860076,['User_ID'],MinMax,"[8, 32, 16]",2000,sgd,0.005,0.99,adaptive
Candidat_860077,100,1.364118758,1.633439232,2.99755799,860077,['User_ID'],MinMax,"[8, 32, 16]",2000,sgd,0.005,0.95,constant
Candidat_860078,100,1.364118758,1.633439232,2.99755799,860078,['User_ID'],MinMax,"[8, 32, 16]",2000,sgd,0.005,0.95,invscaling
Candidat_860079,100,1.364118758,1.633439232,2.99755799,860079,['User_ID'],MinMax,"[8, 32, 16]",2000,sgd,0.005,0.95,adaptive
Candidat_860080,100,1.364118758,1.633439232,2.99755799,860080,['User_ID'],MinMax,"[8, 32, 16]",2000,sgd,0.005,0.9,constant
Candidat_860081,100,1.364118758,1.633439232,2.99755799,860081,['User_ID'],MinMax,"[8, 32, 16]",2000,sgd,0.005,0.9,invscaling
Candidat_860082,100,1.364118758,1.633439232,2.99755799,860082,['User_ID'],MinMax,"[8, 32, 16]",2000,sgd,0.005,0.9,adaptive
Candidat_860083,100,1.364118758,1.633439232,2.99755799,860083,['User_ID'],MinMax,"[8, 32, 16]",2000,sgd,0.005,0.85,constant
Candidat_860084,100,1.364118758,1.633439232,2.99755799,860084,['User_ID'],MinMax,"[8, 32, 16]",2000,sgd,0.005,0.85,invscaling
Candidat_860085,100,1.364118758,1.633439232,2.99755799,860085,['User_ID'],MinMax,"[8, 32, 16]",2000,sgd,0.005,0.85,adaptive
Candidat_697966,100,1.508062602,1.511900077,3.019962679,697966,['User_ID'],Standard,"[4, 8, 16]",2000,sgd,0.001,1,constant
Candidat_697967,100,1.508062602,1.511900077,3.019962679,697967,['User_ID'],Standard,"[4, 8, 16]",2000,sgd,0.001,1,invscaling
Candidat_697968,100,1.508062602,1.511900077,3.019962679,697968,['User_ID'],Standard,"[4, 8, 16]",2000,sgd,0.001,1,adaptive
Candidat_697969,100,1.508062602,1.511900077,3.019962679,697969,['User_ID'],Standard,"[4, 8, 16]",2000,sgd,0.001,0.99,constant
Candidat_697970,100,1.508062602,1.511900077,3.019962679,697970,['User_ID'],Standard,"[4, 8, 16]",2000,sgd,0.001,0.99,invscaling
Candidat_697971,100,1.508062602,1.511900077,3.019962679,697971,['User_ID'],Standard,"[4, 8, 16]",2000,sgd,0.001,0.99,adaptive
Candidat_697972,100,1.508062602,1.511900077,3.019962679,697972,['User_ID'],Standard,"[4, 8, 16]",2000,sgd,0.001,0.95,constant
Candidat_697973,100,1.508062602,1.511900077,3.019962679,697973,['User_ID'],Standard,"[4, 8, 16]",2000,sgd,0.001,0.95,invscaling
Candidat_697974,100,1.508062602,1.511900077,3.019962679,697974,['User_ID'],Standard,"[4, 8, 16]",2000,sgd,0.001,0.95,adaptive
Candidat_697975,100,1.508062602,1.511900077,3.019962679,697975,['User_ID'],Standard,"[4, 8, 16]",2000,sgd,0.001,0.9,constant
Candidat_697976,100,1.508062602,1.511900077,3.019962679,697976,['User_ID'],Standard,"[4, 8, 16]",2000,sgd,0.001,0.9,invscaling
Candidat_697977,100,1.508062602,1.511900077,3.019962679,697977,['User_ID'],Standard,"[4, 8, 16]",2000,sgd,0.001,0.9,adaptive
Candidat_697978,100,1.508062602,1.511900077,3.019962679,697978,['User_ID'],Standard,"[4, 8, 16]",2000,sgd,0.001,0.85,constant
Candidat_697979,100,1.508062602,1.511900077,3.019962679,697979,['User_ID'],Standard,"[4, 8, 16]",2000,sgd,0.001,0.85,invscaling
Candidat_697980,100,1.508062602,1.511900077,3.019962679,697980,['User_ID'],Standard,"[4, 8, 16]",2000,sgd,0.001,0.85,adaptive
Candidat_705556,100,1.540097373,1.488669198,3.028766571,705556,['User_ID'],Standard,"[4, 32, 8]",2000,sgd,0.0001,1,constant
Candidat_705559,100,1.540097373,1.488669198,3.028766571,705559,['User_ID'],Standard,"[4, 32, 8]",2000,sgd,0.0001,0.99,constant
Candidat_705560,100,1.540097373,1.488669198,3.028766571,705560,['User_ID'],Standard,"[4, 32, 8]",2000,sgd,0.0001,0.99,invscaling
Candidat_705561,100,1.540097373,1.488669198,3.028766571,705561,['User_ID'],Standard,"[4, 32, 8]",2000,sgd,0.0001,0.99,adaptive
Candidat_705562,100,1.540097373,1.488669198,3.028766571,705562,['User_ID'],Standard,"[4, 32, 8]",2000,sgd,0.0001,0.95,constant
Candidat_705563,100,1.540097373,1.488669198,3.028766571,705563,['User_ID'],Standard,"[4, 32, 8]",2000,sgd,0.0001,0.95,invscaling
Candidat_705564,100,1.540097373,1.488669198,3.028766571,705564,['User_ID'],Standard,"[4, 32, 8]",2000,sgd,0.0001,0.95,adaptive
Candidat_705565,100,1.540097373,1.488669198,3.028766571,705565,['User_ID'],Standard,"[4, 32, 8]",2000,sgd,0.0001,0.9,constant
Candidat_705566,100,1.540097373,1.488669198,3.028766571,705566,['User_ID'],Standard,"[4, 32, 8]",2000,sgd,0.0001,0.9,invscaling
Candidat_705567,100,1.540097373,1.488669198,3.028766571,705567,['User_ID'],Standard,"[4, 32, 8]",2000,sgd,0.0001,0.9,adaptive
Candidat_705568,100,1.540097373,1.488669198,3.028766571,705568,['User_ID'],Standard,"[4, 32, 8]",2000,sgd,0.0001,0.85,constant
Candidat_705569,100,1.540097373,1.488669198,3.028766571,705569,['User_ID'],Standard,"[4, 32, 8]",2000,sgd,0.0001,0.85,invscaling
Candidat_705570,100,1.540097373,1.488669198,3.028766571,705570,['User_ID'],Standard,"[4, 32, 8]",2000,sgd,0.0001,0.85,adaptive
Candidat_705558,100,1.540097373,1.488669198,3.028766571,705558,['User_ID'],Standard,"[4, 32, 8]",2000,sgd,0.0001,1,adaptive
Candidat_705557,100,1.540097373,1.488669198,3.028766571,705557,['User_ID'],Standard,"[4, 32, 8]",2000,sgd,0.0001,1,invscaling
Candidat_694603,100,1.498629695,1.541938179,3.040567874,694603,['User_ID'],Standard,"[4, 4, 32]",2000,sgd,0.005,0.85,constant
Candidat_694602,100,1.498629695,1.541938179,3.040567874,694602,['User_ID'],Standard,"[4, 4, 32]",2000,sgd,0.005,0.9,adaptive
Candidat_694591,100,1.498629695,1.541938179,3.040567874,694591,['User_ID'],Standard,"[4, 4, 32]",2000,sgd,0.005,1,constant
Candidat_694592,100,1.498629695,1.541938179,3.040567874,694592,['User_ID'],Standard,"[4, 4, 32]",2000,sgd,0.005,1,invscaling
Candidat_694593,100,1.498629695,1.541938179,3.040567874,694593,['User_ID'],Standard,"[4, 4, 32]",2000,sgd,0.005,1,adaptive
Candidat_694594,100,1.498629695,1.541938179,3.040567874,694594,['User_ID'],Standard,"[4, 4, 32]",2000,sgd,0.005,0.99,constant
Candidat_694595,100,1.498629695,1.541938179,3.040567874,694595,['User_ID'],Standard,"[4, 4, 32]",2000,sgd,0.005,0.99,invscaling
Candidat_694596,100,1.498629695,1.541938179,3.040567874,694596,['User_ID'],Standard,"[4, 4, 32]",2000,sgd,0.005,0.99,adaptive
Candidat_694597,100,1.498629695,1.541938179,3.040567874,694597,['User_ID'],Standard,"[4, 4, 32]",2000,sgd,0.005,0.95,constant
Candidat_694598,100,1.498629695,1.541938179,3.040567874,694598,['User_ID'],Standard,"[4, 4, 32]",2000,sgd,0.005,0.95,invscaling
Candidat_694599,100,1.498629695,1.541938179,3.040567874,694599,['User_ID'],Standard,"[4, 4, 32]",2000,sgd,0.005,0.95,adaptive
Candidat_694600,100,1.498629695,1.541938179,3.040567874,694600,['User_ID'],Standard,"[4, 4, 32]",2000,sgd,0.005,0.9,constant
Candidat_694601,100,1.498629695,1.541938179,3.040567874,694601,['User_ID'],Standard,"[4, 4, 32]",2000,sgd,0.005,0.9,invscaling
Candidat_694604,100,1.498629695,1.541938179,3.040567874,694604,['User_ID'],Standard,"[4, 4, 32]",2000,sgd,0.005,0.85,invscaling
Candidat_694605,100,1.498629695,1.541938179,3.040567874,694605,['User_ID'],Standard,"[4, 4, 32]",2000,sgd,0.005,0.85,adaptive
Candidat_851689,100,1.553676656,1.490223885,3.043900541,851689,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.001,0.99,constant
Candidat_851686,100,1.553676656,1.490223885,3.043900541,851686,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.001,1,constant
Candidat_851687,100,1.553676656,1.490223885,3.043900541,851687,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.001,1,invscaling
Candidat_851688,100,1.553676656,1.490223885,3.043900541,851688,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.001,1,adaptive
Candidat_851690,100,1.553676656,1.490223885,3.043900541,851690,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.001,0.99,invscaling
Candidat_851691,100,1.553676656,1.490223885,3.043900541,851691,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.001,0.99,adaptive
Candidat_851692,100,1.553676656,1.490223885,3.043900541,851692,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.001,0.95,constant
Candidat_851694,100,1.553676656,1.490223885,3.043900541,851694,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.001,0.95,adaptive
Candidat_851695,100,1.553676656,1.490223885,3.043900541,851695,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.001,0.9,constant
Candidat_851696,100,1.553676656,1.490223885,3.043900541,851696,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.001,0.9,invscaling
Candidat_851697,100,1.553676656,1.490223885,3.043900541,851697,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.001,0.9,adaptive
Candidat_851698,100,1.553676656,1.490223885,3.043900541,851698,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.001,0.85,constant
Candidat_851699,100,1.553676656,1.490223885,3.043900541,851699,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.001,0.85,invscaling
Candidat_851700,100,1.553676656,1.490223885,3.043900541,851700,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.001,0.85,adaptive
Candidat_851693,100,1.553676656,1.490223885,3.043900541,851693,['User_ID'],MinMax,"[8, 8, 16]",2000,sgd,0.001,0.95,invscaling
Candidat_665192,100,1.466510666,1.605407676,3.071918342,665192,['User_ID'],Standard,[8],2000,sgd,0.005,1,invscaling
Candidat_665191,100,1.466510666,1.605407676,3.071918342,665191,['User_ID'],Standard,[8],2000,sgd,0.005,1,constant
Candidat_665193,100,1.466510666,1.605407676,3.071918342,665193,['User_ID'],Standard,[8],2000,sgd,0.005,1,adaptive
Candidat_665195,100,1.466510666,1.605407676,3.071918342,665195,['User_ID'],Standard,[8],2000,sgd,0.005,0.99,invscaling
Candidat_665196,100,1.466510666,1.605407676,3.071918342,665196,['User_ID'],Standard,[8],2000,sgd,0.005,0.99,adaptive
Candidat_665197,100,1.466510666,1.605407676,3.071918342,665197,['User_ID'],Standard,[8],2000,sgd,0.005,0.95,constant
Candidat_665198,100,1.466510666,1.605407676,3.071918342,665198,['User_ID'],Standard,[8],2000,sgd,0.005,0.95,invscaling
Candidat_665199,100,1.466510666,1.605407676,3.071918342,665199,['User_ID'],Standard,[8],2000,sgd,0.005,0.95,adaptive
Candidat_665200,100,1.466510666,1.605407676,3.071918342,665200,['User_ID'],Standard,[8],2000,sgd,0.005,0.9,constant
Candidat_665201,100,1.466510666,1.605407676,3.071918342,665201,['User_ID'],Standard,[8],2000,sgd,0.005,0.9,invscaling
Candidat_665202,100,1.466510666,1.605407676,3.071918342,665202,['User_ID'],Standard,[8],2000,sgd,0.005,0.9,adaptive
Candidat_665203,100,1.466510666,1.605407676,3.071918342,665203,['User_ID'],Standard,[8],2000,sgd,0.005,0.85,constant
Candidat_665204,100,1.466510666,1.605407676,3.071918342,665204,['User_ID'],Standard,[8],2000,sgd,0.005,0.85,invscaling
Candidat_665205,100,1.466510666,1.605407676,3.071918342,665205,['User_ID'],Standard,[8],2000,sgd,0.005,0.85,adaptive
Candidat_665194,100,1.466510666,1.605407676,3.071918342,665194,['User_ID'],Standard,[8],2000,sgd,0.005,0.99,constant
Candidat_854237,100,1.509360615,1.57575674,3.085117355,854237,['User_ID'],MinMax,"[8, 16, 4]",2000,sgd,0.0001,1,invscaling
Candidat_854239,100,1.509360615,1.57575674,3.085117355,854239,['User_ID'],MinMax,"[8, 16, 4]",2000,sgd,0.0001,0.99,constant
Candidat_854240,100,1.509360615,1.57575674,3.085117355,854240,['User_ID'],MinMax,"[8, 16, 4]",2000,sgd,0.0001,0.99,invscaling
Candidat_854241,100,1.509360615,1.57575674,3.085117355,854241,['User_ID'],MinMax,"[8, 16, 4]",2000,sgd,0.0001,0.99,adaptive
Candidat_854242,100,1.509360615,1.57575674,3.085117355,854242,['User_ID'],MinMax,"[8, 16, 4]",2000,sgd,0.0001,0.95,constant
Candidat_854243,100,1.509360615,1.57575674,3.085117355,854243,['User_ID'],MinMax,"[8, 16, 4]",2000,sgd,0.0001,0.95,invscaling
Candidat_854244,100,1.509360615,1.57575674,3.085117355,854244,['User_ID'],MinMax,"[8, 16, 4]",2000,sgd,0.0001,0.95,adaptive
Candidat_854245,100,1.509360615,1.57575674,3.085117355,854245,['User_ID'],MinMax,"[8, 16, 4]",2000,sgd,0.0001,0.9,constant
Candidat_854246,100,1.509360615,1.57575674,3.085117355,854246,['User_ID'],MinMax,"[8, 16, 4]",2000,sgd,0.0001,0.9,invscaling
Candidat_854247,100,1.509360615,1.57575674,3.085117355,854247,['User_ID'],MinMax,"[8, 16, 4]",2000,sgd,0.0001,0.9,adaptive
Candidat_854248,100,1.509360615,1.57575674,3.085117355,854248,['User_ID'],MinMax,"[8, 16, 4]",2000,sgd,0.0001,0.85,constant
Candidat_854249,100,1.509360615,1.57575674,3.085117355,854249,['User_ID'],MinMax,"[8, 16, 4]",2000,sgd,0.0001,0.85,invscaling
Candidat_854250,100,1.509360615,1.57575674,3.085117355,854250,['User_ID'],MinMax,"[8, 16, 4]",2000,sgd,0.0001,0.85,adaptive
Candidat_854238,100,1.509360615,1.57575674,3.085117355,854238,['User_ID'],MinMax,"[8, 16, 4]",2000,sgd,0.0001,1,adaptive
Candidat_854236,100,1.509360615,1.57575674,3.085117355,854236,['User_ID'],MinMax,"[8, 16, 4]",2000,sgd,0.0001,1,constant
Candidat_982727,100,1.472356624,1.654300828,3.126657452,982727,['User_ID'],Robust,"[8, 8, 4]",2000,sgd,0.001,1,invscaling
Candidat_982728,100,1.472356624,1.654300828,3.126657452,982728,['User_ID'],Robust,"[8, 8, 4]",2000,sgd,0.001,1,adaptive
Candidat_982729,100,1.472356624,1.654300828,3.126657452,982729,['User_ID'],Robust,"[8, 8, 4]",2000,sgd,0.001,0.99,constant
Candidat_982730,100,1.472356624,1.654300828,3.126657452,982730,['User_ID'],Robust,"[8, 8, 4]",2000,sgd,0.001,0.99,invscaling
Candidat_982731,100,1.472356624,1.654300828,3.126657452,982731,['User_ID'],Robust,"[8, 8, 4]",2000,sgd,0.001,0.99,adaptive
Candidat_982732,100,1.472356624,1.654300828,3.126657452,982732,['User_ID'],Robust,"[8, 8, 4]",2000,sgd,0.001,0.95,constant
Candidat_982733,100,1.472356624,1.654300828,3.126657452,982733,['User_ID'],Robust,"[8, 8, 4]",2000,sgd,0.001,0.95,invscaling
Candidat_982734,100,1.472356624,1.654300828,3.126657452,982734,['User_ID'],Robust,"[8, 8, 4]",2000,sgd,0.001,0.95,adaptive
Candidat_982735,100,1.472356624,1.654300828,3.126657452,982735,['User_ID'],Robust,"[8, 8, 4]",2000,sgd,0.001,0.9,constant
Candidat_982736,100,1.472356624,1.654300828,3.126657452,982736,['User_ID'],Robust,"[8, 8, 4]",2000,sgd,0.001,0.9,invscaling
Candidat_982737,100,1.472356624,1.654300828,3.126657452,982737,['User_ID'],Robust,"[8, 8, 4]",2000,sgd,0.001,0.9,adaptive
Candidat_982738,100,1.472356624,1.654300828,3.126657452,982738,['User_ID'],Robust,"[8, 8, 4]",2000,sgd,0.001,0.85,constant
Candidat_982739,100,1.472356624,1.654300828,3.126657452,982739,['User_ID'],Robust,"[8, 8, 4]",2000,sgd,0.001,0.85,invscaling
Candidat_982740,100,1.472356624,1.654300828,3.126657452,982740,['User_ID'],Robust,"[8, 8, 4]",2000,sgd,0.001,0.85,adaptive
Candidat_982726,100,1.472356624,1.654300828,3.126657452,982726,['User_ID'],Robust,"[8, 8, 4]",2000,sgd,0.001,1,constant
Candidat_980223,100,1.451079255,1.691215239,3.142294494,980223,['User_ID'],Robust,"[8, 4, 16]",2000,sgd,0.0005,1,adaptive
Candidat_980231,100,1.451079255,1.691215239,3.142294494,980231,['User_ID'],Robust,"[8, 4, 16]",2000,sgd,0.0005,0.9,invscaling
